borough,cuisine,name,rating,reduced_cuisine
Staten Island,Bagels,Roosevelt Bagel Factory,4.8,Other
Staten Island,Restaurants,Bella Vita Pork Store,4.8,Other
Staten Island,Butcher,Bella Vita Pork Store,4.8,Other
Staten Island,Meat Shops,Bella Vita Pork Store,4.8,Other
Staten Island,Cafes,Caffinated New Yorker,4.8,Cafe & Drinks
Staten Island,Breakfast & Brunch,Caffinated New Yorker,4.8,American
Staten Island,Tapas/Small Plates,Caffinated New Yorker,4.8,European
Staten Island,Mexican,Maya's Cafe Mexican Cuisine,4.8,Latin American
Staten Island,Desserts,Maya's Cafe Mexican Cuisine,4.8,Desserts & Sweets
Staten Island,Burgers,Maya's Cafe Mexican Cuisine,4.8,American
Staten Island,Italian,Del Porto Ristorante,4.8,European
Staten Island,Wine Bars,Del Porto Ristorante,4.8,Bars & Nightlife
Staten Island,Seafood,Del Porto Ristorante,4.8,Seafood
Staten Island,Caterers,Iorio Deli,4.8,Other
Staten Island,Delis,Iorio Deli,4.8,Sandwiches
Staten Island,Sandwiches,George's Lunch,4.8,Sandwiches
Staten Island,Seafood,Kiku Asian Cuisine,4.8,Seafood
Staten Island,Soup,Kiku Asian Cuisine,4.8,Asian
Staten Island,Asian Fusion,Kiku Asian Cuisine,4.8,Asian
Staten Island,Mediterranean,Seabass Taverna,4.8,Middle Eastern & Mediterranean
Staten Island,Desserts,Mr waffles,4.8,Desserts & Sweets
Staten Island,Juice Bars & Smoothies,Mr waffles,4.8,Cafe & Drinks
Staten Island,Waffles,Mr waffles,4.8,Desserts & Sweets
Staten Island,Bubble Tea,Tea and Milk,4.8,Cafe & Drinks
Staten Island,Vietnamese,Tea and Milk,4.8,Asian
Staten Island,Sandwiches,Tea and Milk,4.8,Sandwiches
Staten Island,Barbeque,The Laboratory Catering,4.8,Barbeque
Staten Island,Food Trucks,The Laboratory Catering,4.8,Street Food
Staten Island,American,The Laboratory Catering,4.8,American
Staten Island,Bakeries,Bella Beans Cafe,4.8,Other
Staten Island,Desserts,Bella Beans Cafe,4.8,Desserts & Sweets
Staten Island,Cafes,Bella Beans Cafe,4.8,Cafe & Drinks
Staten Island,Sushi Bars,Yaho Sushi,4.8,Asian
Staten Island,Japanese,Yaho Sushi,4.8,Asian
Staten Island,Acai Bowls,Yaho Sushi,4.8,Desserts & Sweets
Staten Island,Mexican,Matamoros,4.8,Latin American
Staten Island,Creperies,Island crepes and shakes,4.8,Desserts & Sweets
Staten Island,Desserts,Island crepes and shakes,4.8,Desserts & Sweets
Staten Island,Juice Bars & Smoothies,Island crepes and shakes,4.8,Cafe & Drinks
Staten Island,Turkish,Mavi Cafe,4.8,Middle Eastern & Mediterranean
Staten Island,Breakfast & Brunch,Mavi Cafe,4.8,American
Staten Island,Hot Dogs,Munce Hot Dog Truck,4.8,American
Staten Island,Food Trucks,Munce Hot Dog Truck,4.8,Street Food
Staten Island,Street Vendors,Cheong Fun Cart - 即拉腸粉,4.8,Street Food
Staten Island,Chinese,Cheong Fun Cart - 即拉腸粉,4.8,Asian
Staten Island,Specialty Food,Cheong Fun Cart - 即拉腸粉,4.8,Other
Staten Island,Mexican,Tacos Por Favor,4.8,Latin American
Staten Island,Sandwiches,Tacos Por Favor,4.8,Sandwiches
Staten Island,Breakfast & Brunch,Tacos Por Favor,4.8,American
Staten Island,Mexican,Tortas Lokas - Elizabeth,4.8,Latin American
Staten Island,Seafood,Bossa Fish,4.8,Seafood
Staten Island,Seafood Markets,Bossa Fish,4.8,Other
Staten Island,Sandwiches,Bossa Fish,4.8,Sandwiches
Staten Island,Italian,La Bottiglia,4.8,European
Staten Island,Bars,La Bottiglia,4.8,Bars & Nightlife
Staten Island,Italian,Farington’s Cafe and Restaurant,4.8,European
Staten Island,American,Farington’s Cafe and Restaurant,4.8,American
Staten Island,Sandwiches,Farington’s Cafe and Restaurant,4.8,Sandwiches
Staten Island,Tacos,Tacos El Pinguino,4.8,Latin American
Staten Island,Food Tours,Tacos El Pinguino,4.8,Other
Staten Island,Hot Dogs,Tacos El Pinguino,4.8,American
Staten Island,Portuguese,Tudo Bom,5.0,European
Staten Island,Empanadas,Tudo Bom,5.0,Latin American
Staten Island,Specialty Food,Tudo Bom,5.0,Other
Staten Island,Polish,Luk & Bart Homemade Food,4.8,European
Staten Island,Salad,Luk & Bart Homemade Food,4.8,Healthy
Staten Island,Soup,Luk & Bart Homemade Food,4.8,Asian
Staten Island,Polish,Pierogi Island,5.0,European
Staten Island,Desserts,Pierogi Island,5.0,Desserts & Sweets
Staten Island,Sandwiches,Pierogi Island,5.0,Sandwiches
Staten Island,Tacos,El Carrito Del Sabor,5.0,Latin American
Staten Island,Food Trucks,El Carrito Del Sabor,5.0,Street Food
Staten Island,Chinese,Dave's Garden,5.0,Asian
Staten Island,Seafood,Dave's Garden,5.0,Seafood
Staten Island,Halal,Dave's Garden,5.0,Middle Eastern & Mediterranean
Staten Island,Burgers,Chicken Zinger Burger,5.0,American
Staten Island,Chicken Wings,Chicken Zinger Burger,5.0,Fast Food
Staten Island,Sandwiches,Chicken Zinger Burger,5.0,Sandwiches
Staten Island,Pizza,The Corner Slice,5.0,European
Staten Island,Halal,El zahra halal meat,5.0,Middle Eastern & Mediterranean
Staten Island,Cafes,Cafe Talya,4.7,Cafe & Drinks
Staten Island,Mediterranean,Cafe Talya,4.7,Middle Eastern & Mediterranean
Staten Island,American,Cafe Talya,4.7,American
Staten Island,Cafes,Lavaccino,4.7,Cafe & Drinks
Staten Island,Coffee & Tea,Lavaccino,4.7,Cafe & Drinks
Staten Island,Desserts,Lavaccino,4.7,Desserts & Sweets
Staten Island,Bubble Tea,Boba Le Tea Cafe,4.7,Cafe & Drinks
Staten Island,Poke,Boba Le Tea Cafe,4.7,Asian
Staten Island,Cafes,Boba Le Tea Cafe,4.7,Cafe & Drinks
Staten Island,Vegan,Cultivate Plant-Based Eatery,4.7,Healthy
Staten Island,Comfort Food,Cultivate Plant-Based Eatery,4.7,American
Staten Island,Wraps,Margarita's Deli,4.7,Sandwiches
Staten Island,Fast Food,Margarita's Deli,4.7,Fast Food
Staten Island,Sandwiches,Margarita's Deli,4.7,Sandwiches
Staten Island,Salad,Fork,4.7,Healthy
Staten Island,New American,Fork,4.7,American
Staten Island,Cocktail Bars,Fork,4.7,Bars & Nightlife
Staten Island,Bubble Tea,Buddy's Cafe And Playplace,4.7,Cafe & Drinks
Staten Island,Halal,Buddy's Cafe And Playplace,4.7,Middle Eastern & Mediterranean
Staten Island,Sandwiches,Buddy's Cafe And Playplace,4.7,Sandwiches
Staten Island,Burgers,Wing & Burger 福翅堡,4.7,American
Staten Island,Bubble Tea,Wing & Burger 福翅堡,4.7,Cafe & Drinks
Staten Island,Chicken Wings,Wing & Burger 福翅堡,4.7,Fast Food
Staten Island,Cafes,Yafa Cafe,4.7,Cafe & Drinks
Staten Island,Middle Eastern,Yafa Cafe,4.7,Other
Staten Island,Breakfast & Brunch,Yafa Cafe,4.7,American
Staten Island,Cafes,Harvest Cafe,4.7,Cafe & Drinks
Staten Island,Japanese,Sushi Wen,4.7,Asian
Staten Island,Sushi Bars,Sushi Wen,4.7,Asian
Staten Island,American,Riverbay Diner,4.7,American
Staten Island,Fish & Chips,JJ Fish & Chicken,4.7,Other
Staten Island,Seafood,JJ Fish & Chicken,4.7,Seafood
Staten Island,Chicken Wings,JJ Fish & Chicken,4.7,Fast Food
Staten Island,Colombian,Nicole’s Arepas & Sabor,4.7,Latin American
Staten Island,Coffee & Tea,Cafe 26,4.7,Cafe & Drinks
Staten Island,Spanish,Cafe 26,4.7,European
Staten Island,Breakfast & Brunch,Cafe 26,4.7,American
Staten Island,Burgers,Chictea,4.7,American
Staten Island,Chicken Wings,Chictea,4.7,Fast Food
Staten Island,Bubble Tea,Chictea,4.7,Cafe & Drinks
Staten Island,Sushi Bars,Nago Cafe,4.7,Asian
Staten Island,Japanese,Nago Cafe,4.7,Asian
Staten Island,Chicken Wings,Nago Cafe,4.7,Fast Food
Staten Island,Cocktail Bars,Ariella's Restaurant,4.7,Bars & Nightlife
Staten Island,Burgers,Ariella's Restaurant,4.7,American
Staten Island,Sandwiches,Ariella's Restaurant,4.7,Sandwiches
Staten Island,Chicken Wings,Lil M Bubble Tea,4.7,Fast Food
Staten Island,Bubble Tea,Lil M Bubble Tea,4.7,Cafe & Drinks
Staten Island,Indian,Mint Bay Indian Cuisine,4.7,Asian
Staten Island,Seafood,Mint Bay Indian Cuisine,4.7,Seafood
Staten Island,Kebab,Mint Bay Indian Cuisine,4.7,Other
Staten Island,Italian,Sapori Ristorante,4.7,European
Staten Island,Salad,Michael Anthony,4.7,Healthy
Staten Island,New American,Michael Anthony,4.7,American
Staten Island,Seafood,Michael Anthony,4.7,Seafood
Staten Island,Mexican,Taqueria La Casita,4.7,Latin American
Staten Island,Pizza,Taverna Pizza,4.7,European
Staten Island,Italian,Taverna Pizza,4.7,European
Staten Island,Mexican,La Hacienda Restaurant,4.7,Latin American
Staten Island,Italian,Giovanni's Salumeria,4.7,European
Staten Island,Delis,Giovanni's Salumeria,4.7,Sandwiches
Staten Island,Sandwiches,Giovanni's Salumeria,4.7,Sandwiches
Staten Island,Italian,Cavatappi NYC,4.7,European
Staten Island,Breakfast & Brunch,G&G American Grill,4.7,American
Staten Island,American,G&G American Grill,4.7,American
Staten Island,Burgers,G&G American Grill,4.7,American
Staten Island,Butcher,Anthony's Butcher & Deli,4.7,Other
Staten Island,Delis,Anthony's Butcher & Deli,4.7,Sandwiches
Staten Island,Italian,Bar Mario,4.7,European
Staten Island,Bars,Bar Mario,4.7,Bars & Nightlife
Staten Island,Specialty Food,A lil bit of this & a lil bit of that,4.7,Other
Staten Island,Comfort Food,A lil bit of this & a lil bit of that,4.7,American
Staten Island,Meat Shops,Steve's II Pork Store & Salumeria,4.7,Other
Staten Island,Italian,Steve's II Pork Store & Salumeria,4.7,European
Staten Island,American,Steve's II Pork Store & Salumeria,4.7,American
Staten Island,Pizza,Ungaro Coal Fired Pizza Cafe,4.7,European
Staten Island,Italian,Ungaro Coal Fired Pizza Cafe,4.7,European
Staten Island,Chicken Wings,Ungaro Coal Fired Pizza Cafe,4.7,Fast Food
Staten Island,Chinese,Siu Kitchen,4.7,Asian
Staten Island,Hot Pot,Siu Kitchen,4.7,Asian
Staten Island,Salvadoran,El Shaday,4.7,Latin American
Staten Island,Imported Food,El Shaday,4.7,Other
Staten Island,Hot Pot,XI YUE HUI SEAFOOD HOT POT AYCE,4.7,Asian
Staten Island,Seafood,XI YUE HUI SEAFOOD HOT POT AYCE,4.7,Seafood
Staten Island,Buffets,XI YUE HUI SEAFOOD HOT POT AYCE,4.7,Other
Staten Island,Polish,Wheelie Good Pierogi,4.7,European
Staten Island,Comfort Food,Wheelie Good Pierogi,4.7,American
Staten Island,Health Markets,Healthbest Center,4.7,Other
Staten Island,Cafes,Healthbest Center,4.7,Cafe & Drinks
Staten Island,Mexican,Karen Deli Grocery,4.7,Latin American
Staten Island,Grocery,Karen Deli Grocery,4.7,Other
Staten Island,Coffee & Tea,Americano Cafe,4.7,Cafe & Drinks
Staten Island,Cafes,Americano Cafe,4.7,Cafe & Drinks
Staten Island,American,Cloak & Petal Latin Eatery NJ,4.7,American
Staten Island,Breakfast & Brunch,Cloak & Petal Latin Eatery NJ,4.7,American
Staten Island,Cantonese,Happy Home Cuisine,4.7,Asian
Staten Island,Pizza,Mamma Mia Pizzeria & Cucina,4.7,European
Staten Island,Italian,Mamma Mia Pizzeria & Cucina,4.7,European
Staten Island,Wraps,Mamma Mia Pizzeria & Cucina,4.7,Sandwiches
Staten Island,Coffee & Tea,Son of a Baker,4.7,Cafe & Drinks
Staten Island,Bagels,Son of a Baker,4.7,Other
Staten Island,Sandwiches,Son of a Baker,4.7,Sandwiches
Staten Island,Chicken Shop,Zalim Hot Chicken & Burgers,4.7,Fast Food
Staten Island,Burgers,Zalim Hot Chicken & Burgers,4.7,American
Staten Island,Halal,Zalim Hot Chicken & Burgers,4.7,Middle Eastern & Mediterranean
Staten Island,Japanese,Salmon Sushi,4.7,Asian
Staten Island,Sushi Bars,Salmon Sushi,4.7,Asian
Staten Island,Bakeries,Steak & Bake,4.7,Other
Staten Island,Sandwiches,Steak & Bake,4.7,Sandwiches
Staten Island,Japanese,Little Tokyo,4.7,Asian
Staten Island,Sushi Bars,Little Tokyo,4.7,Asian
Staten Island,Steakhouses,Raval Steakhouse,4.7,American
Staten Island,Bars,Raval Steakhouse,4.7,Bars & Nightlife
Staten Island,Breakfast & Brunch,Bloom Cafe,4.7,American
Staten Island,Coffee & Tea,Bloom Cafe,4.7,Cafe & Drinks
Staten Island,Cafes,Bloom Cafe,4.7,Cafe & Drinks
Staten Island,Sushi Bars,Yi Sushi,4.7,Asian
Staten Island,Modern European,Café Latté,4.7,European
Staten Island,Coffee & Tea,Café Latté,4.7,Cafe & Drinks
Staten Island,Imported Food,Café Latté,4.7,Other
Staten Island,New American,Beets and Carrots Farm-to Table,4.6,American
Staten Island,Mediterranean,Fava Restaurant & Bar,4.6,Middle Eastern & Mediterranean
Staten Island,Spanish,Fava Restaurant & Bar,4.6,European
Staten Island,Italian,Fava Restaurant & Bar,4.6,European
Staten Island,Latin American,La Roca Restaurant,4.6,Latin American
Staten Island,Seafood,La Roca Restaurant,4.6,Seafood
Staten Island,Italian,Bruzzese's Italian Gourmet,4.6,European
Staten Island,Delis,Bruzzese's Italian Gourmet,4.6,Sandwiches
Staten Island,Caribbean,Jerk Shack Caribbean Food Truck,4.6,Other
Staten Island,Food Trucks,Jerk Shack Caribbean Food Truck,4.6,Street Food
Staten Island,Mexican,Coszcal De Allende,4.6,Latin American
Staten Island,Cocktail Bars,Coszcal De Allende,4.6,Bars & Nightlife
Staten Island,Breakfast & Brunch,Coszcal De Allende,4.6,American
Staten Island,Hawaiian,Hawaiian Fried Wings,4.6,Other
Staten Island,Chicken Wings,Hawaiian Fried Wings,4.6,Fast Food
Staten Island,Salad,Hawaiian Fried Wings,4.6,Healthy
Staten Island,Pizza,Crispy Pizza,4.6,European
Staten Island,Pizza,Frankie's of Bay Ridge,4.6,European
Staten Island,Vietnamese,Pho Table,4.6,Asian
Staten Island,Asian Fusion,Pho Table,4.6,Asian
Staten Island,Soup,Pho Table,4.6,Asian
Staten Island,Italian,Piccante,4.6,European
Staten Island,Caribbean,Two Brothers Restaurant,4.6,Other
Staten Island,Cocktail Bars,The Coupe Cocktail Bar,4.6,Bars & Nightlife
Staten Island,Tapas/Small Plates,The Coupe Cocktail Bar,4.6,European
Staten Island,Middle Eastern,Maqluba Restaurant,4.6,Other
Staten Island,Breakfast & Brunch,Flynn’s Pub House,4.6,American
Staten Island,Bars,Flynn’s Pub House,4.6,Bars & Nightlife
Staten Island,American,Flynn’s Pub House,4.6,American
Staten Island,Polish,Alex & Terry's Deli,4.6,European
Staten Island,American,Alex & Terry's Deli,4.6,American
Staten Island,Breakfast & Brunch,Rico taco mex,4.6,American
Staten Island,Mexican,Rico taco mex,4.6,Latin American
Staten Island,Sandwiches,Rico taco mex,4.6,Sandwiches
Staten Island,Japanese,Sora,4.6,Asian
Staten Island,Japanese,MOMO Test Kitchen,4.6,Asian
Staten Island,Comfort Food,MOMO Test Kitchen,4.6,American
Staten Island,Sushi Bars,MOMO Test Kitchen,4.6,Asian
Staten Island,Barbeque,Rodgers Real BBQ,4.6,Barbeque
Staten Island,Food Trucks,Rodgers Real BBQ,4.6,Street Food
Staten Island,Food Trucks,Hadez Food Truck,4.6,Street Food
Staten Island,Soul Food,Hadez Food Truck,4.6,American
Staten Island,Portuguese,The Hot Spot,4.6,European
Staten Island,Pizza,The Hot Spot,4.6,European
Staten Island,Hookah Bars,NYC Huqqah Haus,4.6,Other
Staten Island,Pizza,NYC Huqqah Haus,4.6,European
Staten Island,Tacos,NYC Huqqah Haus,4.6,Latin American
Staten Island,Cafes,Whatsup Cafe,4.6,Cafe & Drinks
Staten Island,Noodles,Whatsup Cafe,4.6,Asian
Staten Island,Pizza,Whatsup Cafe,4.6,European
Staten Island,Mexican,Tequila,4.6,Latin American
Staten Island,Seafood,Tequila,4.6,Seafood
Staten Island,Mexican,Avocado Mexican Grilled And Coffee,4.6,Latin American
Staten Island,Juice Bars & Smoothies,La Jugueria,4.6,Cafe & Drinks
Staten Island,Cafes,La Jugueria,4.6,Cafe & Drinks
Staten Island,Desserts,La Jugueria,4.6,Desserts & Sweets
Staten Island,Dominican,Paila Y Lena,4.6,Latin American
Staten Island,Bars,Casa Del Toro,4.6,Bars & Nightlife
Staten Island,Steakhouses,Casa Del Toro,4.6,American
Staten Island,Seafood,Casa Del Toro,4.6,Seafood
Staten Island,Pizza,Delafield Pizza,4.6,European
Staten Island,Cafes,Brooklyn Brew Cafe,4.6,Cafe & Drinks
Staten Island,Food Trucks,Tacos Carmelitas Parientes,4.6,Street Food
Staten Island,Tacos,Tacos Carmelitas Parientes,4.6,Latin American
Staten Island,Middle Eastern,Fire Kabob,4.6,Other
Staten Island,Seafood,Fire Kabob,4.6,Seafood
Staten Island,Chicken Wings,Fire Kabob,4.6,Fast Food
Staten Island,American,The Basement,4.6,American
Staten Island,Cocktail Bars,The Basement,4.6,Bars & Nightlife
Staten Island,Mexican,Guac Time,4.6,Latin American
Staten Island,Convenience Stores,Quick Stop Deli,4.6,Other
Staten Island,Delis,Quick Stop Deli,4.6,Sandwiches
Staten Island,Sandwiches,Quick Stop Deli,4.6,Sandwiches
Staten Island,Mexican,Antojitos mexicanos,4.6,Latin American
Staten Island,Coffee & Tea,Pret A Manger,4.6,Cafe & Drinks
Staten Island,Breakfast & Brunch,Pret A Manger,4.6,American
Staten Island,Sandwiches,Pret A Manger,4.6,Sandwiches
Staten Island,Juice Bars & Smoothies,Fresh Twist juicebar & cafe,4.6,Cafe & Drinks
Staten Island,Empanadas,Fresh Twist juicebar & cafe,4.6,Latin American
Staten Island,Salad,Fresh Twist juicebar & cafe,4.6,Healthy
Staten Island,New Mexican Cuisine,Aleli Mexican Restaurant,4.6,Other
Staten Island,Middle Eastern,Al Aqsa Restaurant,4.6,Other
Staten Island,Juice Bars & Smoothies,Al Aqsa Restaurant,4.6,Cafe & Drinks
Staten Island,Sandwiches,Al Aqsa Restaurant,4.6,Sandwiches
Staten Island,New American,United States Coast Guard Galley,4.6,American
Staten Island,Soup,United States Coast Guard Galley,4.6,Asian
Staten Island,Coffee & Tea,Oh La La Crepes and Coffee Shop,4.6,Cafe & Drinks
Staten Island,Creperies,Oh La La Crepes and Coffee Shop,4.6,Desserts & Sweets
Staten Island,Waffles,Oh La La Crepes and Coffee Shop,4.6,Desserts & Sweets
Staten Island,Caribbean,Guyanese Treats,4.6,Other
Staten Island,Spanish,Goody's Spanish Food & More Restaurant,4.6,European
Staten Island,Fast Food,Linden Rotisserie,4.6,Fast Food
Staten Island,Puerto Rican,Linden Rotisserie,4.6,Latin American
Staten Island,Comfort Food,Linden Rotisserie,4.6,American
Staten Island,Turkish,Bayridge Turkish Cafe,4.6,Middle Eastern & Mediterranean
Staten Island,Coffee & Tea,Bayridge Turkish Cafe,4.6,Cafe & Drinks
Staten Island,Sushi Bars,Ocean Sushi,4.6,Asian
Staten Island,Breakfast & Brunch,The Common,4.6,American
Staten Island,New American,The Common,4.6,American
Staten Island,Comfort Food,The Common,4.6,American
Staten Island,Sushi Bars,Yosuki Sushi,4.6,Asian
Staten Island,Chicken Wings,Chick'n Go,4.6,Fast Food
Staten Island,Irish Pub,Dowling's Irish Pub and Restaurant,4.6,European
Staten Island,American,Dowling's Irish Pub and Restaurant,4.6,American
Staten Island,Chinese,Golden City,4.6,Asian
Staten Island,Seafood,Gim Fish Market,4.6,Seafood
Staten Island,Seafood Markets,Gim Fish Market,4.6,Other
Staten Island,Hot Pot,Chong Qing Wharf,4.6,Asian
Staten Island,Sushi Bars,Okinawa,4.6,Asian
Staten Island,Seafood,Okinawa,4.6,Seafood
Staten Island,Asian Fusion,Okinawa,4.6,Asian
Staten Island,Cafes,Northside Coffee,4.6,Cafe & Drinks
Staten Island,Coffee & Tea,Northside Coffee,4.6,Cafe & Drinks
Staten Island,Italian,Anthony’s Paninoteca,4.6,European
Staten Island,Sandwiches,Anthony’s Paninoteca,4.6,Sandwiches
Staten Island,Salad,Anthony’s Paninoteca,4.6,Healthy
Staten Island,Ice Cream & Frozen Yogurt,Melao Cafe & Creamery,4.5,Desserts & Sweets
Staten Island,Cafes,Melao Cafe & Creamery,4.5,Cafe & Drinks
Staten Island,Sandwiches,Melao Cafe & Creamery,4.5,Sandwiches
Staten Island,Greek,Olives & Pita,4.5,European
Staten Island,Sandwiches,Olives & Pita,4.5,Sandwiches
Staten Island,Salad,Olives & Pita,4.5,Healthy
Staten Island,Bakeries,Carmelo Bakery,4.5,Other
Staten Island,Breakfast & Brunch,Carmelo Bakery,4.5,American
Staten Island,Custom Cakes,Carmelo Bakery,4.5,Desserts & Sweets
Staten Island,Cafes,C-Xique Cafe,4.5,Cafe & Drinks
Staten Island,Mexican,C-Xique Cafe,4.5,Latin American
Staten Island,Coffee & Tea,Lidios Cafe & Flowers,4.5,Cafe & Drinks
Staten Island,Florists,Lidios Cafe & Flowers,4.5,Other
Staten Island,Sandwiches,Lidios Cafe & Flowers,4.5,Sandwiches
Staten Island,Hot Dogs,Tommy's Hot Dogs,4.5,American
Staten Island,Sushi Bars,Kinya Ramen · Sushi · Bubble Tea,4.5,Asian
Staten Island,Ramen,Kinya Ramen · Sushi · Bubble Tea,4.5,Asian
Staten Island,Bubble Tea,Kinya Ramen · Sushi · Bubble Tea,4.5,Cafe & Drinks
Staten Island,Sri Lankan,New Asha Sri Lanka Restaurant,4.5,Asian
Staten Island,Grocery,Massimo Delicatessen,4.5,Other
Staten Island,Delis,Massimo Delicatessen,4.5,Sandwiches
Staten Island,Halal,Madina Halal Platter,4.5,Middle Eastern & Mediterranean
Staten Island,Falafel,Madina Halal Platter,4.5,Middle Eastern & Mediterranean
Staten Island,Pizza,Delio's Pizza,4.5,European
Staten Island,Italian,Delio's Pizza,4.5,European
Staten Island,Sushi Bars,Rahway Sushi,4.5,Asian
Staten Island,Japanese,Rahway Sushi,4.5,Asian
Staten Island,Japanese,Gohan Sushi,4.5,Asian
Staten Island,Sushi Bars,Gohan Sushi,4.5,Asian
Staten Island,Italian,Francesco's Supper Club,4.5,European
Staten Island,Seafood,Francesco's Supper Club,4.5,Seafood
Staten Island,Chicken Shop,Francesco's Supper Club,4.5,Fast Food
Staten Island,Bakeries,Al Aqsa Bakery & Restaurant,4.5,Other
Staten Island,Middle Eastern,Al Aqsa Bakery & Restaurant,4.5,Other
Staten Island,Pizza,Michelangelo's Pizza,4.5,European
Staten Island,Italian,Michelangelo's Pizza,4.5,European
Staten Island,Mexican,San Isidro,4.5,Latin American
Staten Island,Desserts,San Isidro,4.5,Desserts & Sweets
Staten Island,Salad,San Isidro,4.5,Healthy
Staten Island,Seafood,Blue Pearl ,4.5,Seafood
Staten Island,Turkish,Zara Arthur,5.0,Middle Eastern & Mediterranean
Staten Island,Breakfast & Brunch,Zara Arthur,5.0,American
Staten Island,Seafood,Zara Arthur,5.0,Seafood
Staten Island,Pizza,Cucina Fresca,4.5,European
Staten Island,Italian,Cucina Fresca,4.5,European
Staten Island,Seafood,Cucina Fresca,4.5,Seafood
Staten Island,Mediterranean,Riva Mediterranean And Turkish Cuisine,4.5,Middle Eastern & Mediterranean
Staten Island,Turkish,Riva Mediterranean And Turkish Cuisine,4.5,Middle Eastern & Mediterranean
Staten Island,Breakfast & Brunch,Riva Mediterranean And Turkish Cuisine,4.5,American
Staten Island,Cuban,Cha Cha Cha Cuban Cafe,4.5,Latin American
Staten Island,Empanadas,Cha Cha Cha Cuban Cafe,4.5,Latin American
Staten Island,Spanish,Cha Cha Cha Cuban Cafe,4.5,European
Staten Island,Sri Lankan,Lakruwana Restaurant,4.5,Asian
Staten Island,Breakfast & Brunch,Kitchen 27,4.5,American
Staten Island,Diners,Kitchen 27,4.5,American
Staten Island,Vietnamese,Pho 60,4.5,Asian
Staten Island,Pizza,Mimmo's Brick Oven Pizza and Trattoria,4.4,European
Staten Island,Italian,Mimmo's Brick Oven Pizza and Trattoria,4.4,European
Staten Island,Venues & Event Spaces,Mimmo's Brick Oven Pizza and Trattoria,4.4,Other
Staten Island,Burgers,Bite Burger,4.4,American
Staten Island,Chicken Wings,Bite Burger,4.4,Fast Food
Staten Island,Fast Food,Bite Burger,4.4,Fast Food
Staten Island,Sushi Bars,Miyabi Asian Fusion,4.4,Asian
Staten Island,Japanese,Miyabi Asian Fusion,4.4,Asian
Staten Island,Thai,Miyabi Asian Fusion,4.4,Asian
Staten Island,Italian,Pastavino,4.4,European
Staten Island,Wine Bars,Pastavino,4.4,Bars & Nightlife
Staten Island,Italian,Osfizio Ristorante,4.4,European
Staten Island,Wine Bars,Osfizio Ristorante,4.4,Bars & Nightlife
Staten Island,Cocktail Bars,Osfizio Ristorante,4.4,Bars & Nightlife
Staten Island,Italian,Mansion Restaurant,4.4,European
Staten Island,Salad,Mansion Restaurant,4.4,Healthy
Staten Island,Sandwiches,Mansion Restaurant,4.4,Sandwiches
Staten Island,Pizza,Lee's Tavern,4.4,European
Staten Island,Pubs,Lee's Tavern,4.4,Bars & Nightlife
Staten Island,Seafood,Metropolis Steak & Seafood,4.4,Seafood
Staten Island,Steakhouses,Metropolis Steak & Seafood,4.4,American
Staten Island,Burgers,Metropolis Steak & Seafood,4.4,American
Staten Island,Mediterranean,Laila,4.4,Middle Eastern & Mediterranean
Staten Island,Syrian,Laila,4.4,Middle Eastern & Mediterranean
Staten Island,Halal,Laila,4.4,Middle Eastern & Mediterranean
Staten Island,Italian,Basilio Inn,4.3,European
Staten Island,New American,Basilio Inn,4.3,American
Staten Island,Asian Fusion,Hong Kong Kei One,4.3,Asian
Staten Island,Chinese,Hong Kong Kei One,4.3,Asian
Staten Island,Bubble Tea,Hong Kong Kei One,4.3,Cafe & Drinks
Staten Island,Turkish,Zara Forest Turkish Cousine,4.3,Middle Eastern & Mediterranean
Staten Island,Desserts,Zara Forest Turkish Cousine,4.3,Desserts & Sweets
Staten Island,Seafood,Zara Forest Turkish Cousine,4.3,Seafood
Staten Island,Ramen,Ohkami Ramen,4.3,Asian
Staten Island,Thai,Chang Noi Thai,4.3,Asian
Staten Island,Italian,Trattoria Toscana,4.3,European
Staten Island,Pizza,Trattoria Toscana,4.3,European
Staten Island,Cocktail Bars,Trattoria Toscana,4.3,Bars & Nightlife
Staten Island,Italian,Don Cheech,4.3,European
Staten Island,Bars,The Local,4.3,Bars & Nightlife
Staten Island,New American,The Local,4.3,American
Staten Island,Italian,Giuliana's,4.3,European
Staten Island,Sri Lankan,Randiwa,4.3,Asian
Staten Island,Indian,Randiwa,4.3,Asian
Staten Island,Italian,Osteria  Santina,4.2,European
Staten Island,Korean,Cast Iron Pot Island,4.2,Asian
Staten Island,Barbeque,Cast Iron Pot Island,4.2,Barbeque
Staten Island,Buffets,Cast Iron Pot Island,4.2,Other
Staten Island,Mexican,Cantina Mexicana,4.2,Latin American
Staten Island,Italian,Enoteca Maria,4.2,European
Staten Island,Italian,Casa Verde,4.2,European
Staten Island,Pizza,Casa Verde,4.2,European
Staten Island,Caterers,Casa Verde,4.2,Other
Staten Island,Peruvian,Incas Grill Peruvian kitchen,4.1,Latin American
Staten Island,Tapas/Small Plates,Sakai Ramen,4.1,European
Staten Island,Ramen,Sakai Ramen,4.1,Asian
Staten Island,Bubble Tea,Sakai Ramen,4.1,Cafe & Drinks
Staten Island,Seafood,Serena Bistro,4.1,Seafood
Staten Island,Steakhouses,Serena Bistro,4.1,American
Staten Island,Cocktail Bars,Serena Bistro,4.1,Bars & Nightlife
